id,temperature,temp_delta_c,humidity,weight,bee_activity,pressure,voc_ppm,acoustic_hz,ir_entrance_in,ir_entrance_out,pir_motion,battery_v,solar_w,hour_of_day,season_code,health_score,health_status,disease_risk,estimated_harvest_kg
2160,33.4,2.5,51.0,37.62,0.72,1015.1,113.8,320.0,4,17,0,3.51,0.0,0,0,84,1,0.22,17.6
2161,34.01,4.2,61.7,43.67,0.19,1002.9,45.6,223.5,2,2,0,3.96,0.0,22,1,95,0,0.02,21.1
2162,34.92,4.1,59.1,40.13,1.0,1016.4,34.1,240.8,90,93,0,3.99,0.0,17,3,93,0,0.01,20.8
2163,34.84,5.4,59.4,49.15,0.31,1017.1,58.2,215.0,10,8,0,3.97,0.0,22,0,88,0,0.09,26.2
2164,34.15,4.5,69.3,24.39,0.7,1019.1,91.9,304.2,3,13,0,3.83,0.0,1,3,77,1,0.43,5.6
2165,35.17,5.7,64.4,40.55,0.95,1003.2,37.7,213.0,70,66,0,4.06,0.0,17,1,96,0,0.07,21.1
2166,34.41,0.4,48.8,26.79,0.56,1006.4,145.7,183.7,48,38,0,3.64,5.7,13,2,81,1,0.32,7.6
2167,35.53,4.0,47.9,36.44,0.58,1017.3,91.5,374.3,60,66,0,3.62,1.1,11,3,80,1,0.21,16.2
2168,34.56,6.5,59.2,40.66,0.79,1004.9,44.6,225.7,53,53,0,3.98,0.0,17,0,96,0,0.03,20.6
2169,32.41,3.7,72.7,29.31,0.59,1006.8,146.7,197.4,0,-3,1,3.77,0.0,3,0,72,1,0.41,9.9
2170,34.71,6.1,55.2,30.93,0.93,1013.0,42.4,233.2,62,57,0,4.01,3.7,12,3,97,0,0.08,12.0
2171,39.39,2.7,38.5,24.37,0.34,1003.4,220.7,463.1,1,2,0,3.57,0.0,0,3,46,2,0.7,5.3
2172,34.1,4.7,58.8,46.97,0.28,1016.8,36.3,215.8,7,7,0,3.81,0.0,20,3,91,0,0.09,24.2
2173,34.71,3.1,66.3,45.45,1.0,1015.0,57.6,239.0,66,67,0,3.82,3.7,9,1,97,0,0.05,25.9
2174,36.19,5.7,52.8,28.43,0.53,1010.0,120.3,194.9,1,12,0,3.63,0.0,0,2,71,1,0.38,9.0
2175,34.95,5.5,67.4,51.1,1.0,1000.6,52.5,214.0,65,66,0,4.14,4.8,14,1,92,0,0.08,31.3
2176,33.94,4.3,58.3,39.66,0.16,1010.0,41.7,224.3,4,4,0,3.88,0.0,5,0,95,0,0.02,17.7
2177,32.78,5.8,53.0,28.33,0.53,1019.7,108.1,354.6,57,72,1,3.52,3.8,12,1,84,1,0.33,8.9
2178,34.27,5.9,61.4,38.42,0.25,1008.0,72.0,211.3,6,3,0,4.12,0.0,20,1,95,0,0.09,16.9
2179,33.95,5.0,57.4,33.16,0.35,1013.8,41.8,243.9,10,15,0,4.03,0.0,1,2,93,0,0.09,12.8
2180,39.86,6.1,80.8,26.03,0.45,1005.5,210.6,536.0,1,-18,0,3.43,0.0,18,0,55,2,0.64,6.8
2181,32.01,3.2,47.5,35.15,0.57,1007.2,128.9,306.2,2,-13,0,3.62,0.0,5,3,80,1,0.27,15.0
2182,35.12,3.4,64.4,48.99,0.81,1018.9,67.4,217.3,56,52,0,3.8,0.0,17,1,92,0,0.08,28.4
2183,36.16,7.1,71.7,36.28,0.7,1002.9,143.7,181.9,2,7,0,3.65,0.0,20,2,74,1,0.32,16.4
2184,33.02,4.7,69.1,27.41,0.69,1019.2,135.9,327.0,3,-5,0,3.66,0.0,1,1,84,1,0.38,8.3
2185,34.98,6.2,64.9,46.56,1.0,1009.7,54.2,225.6,85,87,0,4.02,5.0,10,0,89,0,0.08,26.9
2186,35.01,4.4,64.5,51.21,0.2,1003.0,69.8,224.3,6,10,0,3.89,0.0,20,3,95,0,0.08,27.4
2187,34.36,4.3,66.7,39.9,0.15,1002.5,62.0,217.2,3,5,0,3.82,0.0,5,0,98,0,0.03,17.8
2188,35.19,1.6,45.9,27.49,0.49,999.7,86.0,308.0,0,-10,1,3.54,0.0,3,2,81,1,0.35,8.1
2189,35.21,7.3,72.8,28.45,0.67,1007.1,144.1,304.6,25,37,1,3.63,3.1,11,2,75,1,0.33,9.2
2190,35.13,6.7,60.3,48.98,0.19,1016.8,74.5,216.1,4,3,0,3.85,0.0,1,2,93,0,0.11,25.5
2191,40.37,4.2,86.7,20.65,0.38,1009.9,184.5,426.0,3,-9,1,3.4,0.0,22,1,64,2,0.61,2.1
2192,34.79,2.9,66.5,37.78,0.33,1003.1,32.9,229.8,9,14,0,3.95,0.0,20,0,88,0,0.11,16.6
2193,34.67,7.1,53.4,24.75,0.64,998.2,92.4,375.4,50,41,0,3.82,0.0,17,0,70,1,0.39,5.9
2194,31.16,0.8,79.9,29.36,0.37,1010.8,239.6,487.5,1,22,0,3.4,0.0,4,0,64,2,0.66,9.5
2195,34.04,5.0,58.0,43.11,0.8,1000.7,35.3,221.6,51,48,0,4.02,7.2,16,1,93,0,0.03,22.9
2196,35.13,4.9,66.6,44.1,0.21,999.4,52.0,240.9,6,4,0,3.92,0.0,18,1,95,0,0.08,21.5
2197,33.29,3.0,72.0,37.69,0.63,1006.7,149.2,187.3,2,-2,0,3.6,0.0,20,1,77,1,0.43,17.4
2198,36.65,9.1,45.5,25.09,0.51,1003.7,97.2,294.5,5,18,0,3.71,0.0,0,3,79,1,0.33,6.0
2199,34.17,2.3,56.5,44.9,0.79,1017.4,33.8,224.2,45,49,0,3.92,3.5,11,3,90,0,0.11,24.5
2200,32.99,3.2,51.7,25.64,0.48,1014.6,93.5,363.8,34,26,1,3.69,1.8,12,0,72,1,0.23,6.5
2201,35.09,5.4,58.3,42.19,0.22,1008.6,45.1,213.9,7,2,0,3.8,0.0,3,2,93,0,0.1,20.0
2202,34.38,3.2,57.9,37.95,0.21,1021.3,56.9,213.0,8,6,0,4.16,0.0,7,2,90,0,0.03,16.4
2203,24.49,-6.5,25.2,20.19,0.12,1002.6,314.2,588.6,3,76,1,3.23,1.2,12,3,14,3,0.85,1.6
2204,39.16,7.7,41.2,23.16,0.37,1015.1,227.8,468.7,3,-10,0,3.49,0.0,4,3,61,2,0.73,4.2
2205,35.16,3.3,59.1,45.91,0.79,1008.6,73.1,213.3,56,53,0,4.11,5.2,12,1,92,0,0.05,25.5
2206,35.09,4.5,61.1,49.61,0.16,1011.0,67.9,235.0,3,7,0,4.03,0.0,2,1,93,0,0.04,25.9
2207,33.81,3.1,56.6,49.42,1.0,1008.8,74.1,213.2,71,72,1,3.84,7.1,15,0,89,0,0.01,29.7
2208,38.83,15.8,35.8,25.87,0.34,1016.6,176.2,551.3,15,25,0,3.38,0.0,17,1,63,2,0.49,6.5
2209,33.98,4.9,60.2,48.04,0.25,1014.5,32.6,241.3,9,12,0,3.85,0.0,20,2,91,0,0.11,25.0
2210,31.99,-1.9,81.2,21.46,0.31,1017.1,199.6,481.1,13,26,0,3.49,3.6,9,0,49,2,0.72,2.8
2211,34.11,2.7,65.5,45.44,0.77,1009.9,72.4,238.3,46,51,0,4.15,5.8,13,2,89,0,0.05,24.9
2212,34.87,3.4,58.0,47.44,0.84,1009.4,72.6,236.3,57,61,0,3.92,8.0,13,2,99,0,0.02,27.1
2213,41.23,6.1,95.1,20.63,0.14,1005.7,306.3,574.2,10,31,0,3.02,1.0,20,0,38,3,0.87,2.0
2214,34.58,5.6,65.0,37.1,0.25,1004.4,40.2,210.5,3,8,0,3.91,0.0,23,3,95,0,0.04,15.8
2215,42.64,7.1,91.5,17.51,0.11,1017.1,360.4,557.9,10,84,0,3.13,0.5,7,2,38,3,0.91,0.0
2216,33.81,4.4,62.3,41.4,1.0,1011.6,51.3,212.9,87,83,0,4.06,5.0,10,0,97,0,0.01,22.0
2217,34.29,3.8,67.0,46.06,0.86,1002.1,36.9,212.4,57,59,0,3.95,4.6,10,2,97,0,0.11,25.9
2218,25.58,-10.8,25.3,15.24,0.13,999.3,373.5,716.4,10,78,0,3.31,0.1,2,3,35,3,0.98,0.0
2219,33.97,5.3,67.5,43.26,1.0,1007.4,67.0,226.1,77,77,0,4.11,4.4,16,1,89,0,0.04,23.8
2220,34.95,3.8,64.2,32.71,1.0,1009.9,39.6,239.8,88,89,0,3.84,8.8,15,1,92,0,0.02,13.8
2221,34.08,5.4,63.5,49.98,0.17,1008.5,40.5,227.2,6,3,0,4.07,0.0,22,3,92,0,0.01,26.2
2222,34.32,5.4,61.6,37.53,0.25,1018.9,32.9,234.8,6,3,0,4.18,0.0,7,3,93,0,0.02,16.2
2223,38.26,12.7,41.2,22.95,0.45,1015.3,209.2,505.1,1,6,0,3.44,0.0,20,0,49,2,0.57,4.1
2224,40.68,19.7,25.8,15.68,0.09,1018.8,318.1,573.5,10,39,1,3.17,0.4,3,3,33,3,0.97,0.0
2225,42.53,3.0,32.9,15.27,0.2,1018.6,295.6,582.1,11,46,0,3.2,1.6,12,2,22,3,0.88,0.0
2226,42.3,13.0,92.7,17.93,0.12,1020.7,395.1,607.2,0,75,0,3.17,0.3,15,0,15,3,0.83,0.0
2227,34.71,5.6,61.7,31.49,0.79,1012.4,57.8,238.3,53,55,0,4.15,0.0,17,1,92,0,0.1,12.2
2228,34.08,5.0,63.3,41.96,1.0,1002.1,74.3,225.3,87,85,0,3.97,0.0,17,1,97,0,0.08,22.6
2229,34.42,3.7,61.3,37.08,0.87,1016.7,74.3,210.5,54,54,0,4.12,8.5,11,2,89,0,0.07,17.6
2230,34.84,4.9,61.7,36.17,0.22,1006.5,44.5,238.2,4,7,0,4.09,0.0,0,1,96,0,0.12,15.0
2231,23.77,-5.0,94.8,19.4,0.11,1016.4,412.1,599.8,0,87,1,3.31,0.1,14,0,34,3,0.96,1.0
2232,34.9,3.5,55.9,37.31,0.24,1004.1,49.4,213.3,3,7,1,3.89,0.0,7,0,89,0,0.03,16.0
2233,34.67,3.1,67.6,43.88,0.26,1004.9,30.4,243.2,9,13,0,4.11,0.0,1,1,88,0,0.07,21.5
2234,34.0,5.8,56.3,32.79,1.0,1008.2,38.2,219.5,84,83,0,3.98,4.3,11,1,93,0,0.11,13.9
2235,34.65,4.1,59.4,43.99,0.99,1009.4,70.1,223.5,68,72,0,4.17,8.5,10,1,88,0,0.09,24.5
2236,31.9,2.8,88.1,28.6,0.48,1021.9,213.7,499.6,3,17,0,3.38,0.0,21,0,67,2,0.6,9.1
2237,29.18,7.0,88.7,29.74,0.48,1016.9,186.0,549.7,2,-13,0,3.5,0.0,22,0,53,2,0.59,10.1
2238,35.1,6.0,50.4,27.14,0.52,1009.5,123.8,372.5,0,-13,0,3.61,0.0,1,0,71,1,0.21,7.8
2239,37.95,6.0,81.4,28.89,0.26,1007.2,185.7,556.7,0,-18,0,3.42,0.0,18,0,53,2,0.71,9.0
2240,34.57,0.9,69.7,25.99,0.53,1010.7,111.4,369.5,4,8,0,3.61,0.0,6,2,72,1,0.31,6.9
2241,35.54,4.7,73.1,26.48,0.63,1005.4,96.1,203.8,3,-1,1,3.74,0.0,22,3,80,1,0.29,7.4
2242,27.03,-9.9,32.0,17.37,0.19,1017.6,308.5,695.3,10,65,0,3.34,1.3,3,2,38,3,0.96,0.0
2243,36.29,7.3,46.4,29.07,0.71,1008.1,101.1,192.1,0,-10,1,3.68,0.0,20,0,78,1,0.43,9.9
2244,34.23,3.5,67.2,49.07,1.0,1004.7,54.4,216.5,89,85,0,4.13,7.0,11,1,99,0,0.04,29.3
2245,34.2,1.4,53.8,36.73,0.61,1018.7,91.0,207.5,39,40,0,3.81,3.9,15,1,80,1,0.28,16.5
2246,35.16,4.0,62.5,40.88,1.0,1008.0,59.0,220.1,87,90,0,4.09,6.1,8,3,98,0,0.08,21.5
2247,22.27,-7.1,94.9,14.86,0.07,1020.8,322.6,679.5,8,88,0,3.16,0.9,8,3,25,3,0.94,0.0
2248,34.64,3.2,66.6,42.69,0.21,1018.3,37.4,239.4,4,4,0,3.97,0.0,1,0,95,0,0.11,20.4
2249,35.0,5.1,59.1,39.59,1.0,1013.9,35.3,232.0,94,99,0,4.08,7.1,16,2,94,0,0.1,20.3
2250,34.47,3.7,65.7,48.61,1.0,1006.6,35.0,211.2,91,93,0,3.85,5.5,8,3,88,0,0.11,28.9
2251,32.17,3.3,50.6,29.18,0.72,1015.6,125.5,193.7,40,29,0,3.59,5.5,9,2,78,1,0.43,10.0
2252,34.97,3.2,64.8,51.37,0.18,1016.7,48.5,218.5,7,6,0,3.93,0.0,22,3,93,0,0.12,27.4
2253,35.1,4.9,61.1,38.56,0.2,1021.8,53.8,234.7,4,6,0,4.01,0.0,21,3,99,0,0.02,16.9
2254,29.64,4.5,84.7,26.81,0.33,1006.6,163.1,509.1,3,10,0,3.49,0.0,5,3,54,2,0.69,7.3
2255,33.91,4.8,71.5,25.95,0.58,1020.7,116.1,194.0,4,-3,0,3.6,0.0,1,3,73,1,0.45,6.9
2256,34.97,6.4,61.1,32.18,0.9,999.3,37.8,231.3,62,57,0,4.03,6.4,13,2,96,0,0.06,13.1
2257,33.89,2.5,57.8,34.59,0.18,1002.2,68.2,220.8,2,-1,0,3.87,0.0,21,0,97,0,0.12,13.6
2258,33.81,5.5,64.1,32.59,1.0,1000.6,60.3,232.4,79,83,0,4.12,5.8,8,2,91,0,0.04,13.7
2259,41.16,0.3,30.3,19.67,0.19,1021.6,284.4,568.9,2,33,0,3.32,2.0,4,3,31,3,0.98,1.2
2260,33.22,4.1,77.5,29.0,0.68,1009.4,103.9,347.6,5,5,0,3.85,0.0,21,3,79,1,0.42,9.7
2261,34.57,5.0,65.1,49.23,1.0,1006.6,32.4,218.5,92,89,0,4.1,9.0,15,1,89,0,0.07,29.5
2262,34.39,4.6,63.0,36.72,1.0,1015.0,36.6,240.2,81,86,0,4.06,4.3,10,2,99,0,0.11,17.6
2263,36.22,2.8,76.3,30.11,0.49,1000.0,140.9,297.1,4,19,0,3.59,0.0,18,1,82,1,0.4,10.4
2264,34.79,6.6,66.1,36.9,1.0,998.4,37.4,223.2,79,80,0,4.08,6.2,9,0,96,0,0.02,17.8
2265,35.05,4.9,61.0,47.31,0.19,1000.4,34.6,212.4,6,4,0,4.15,0.0,0,2,95,0,0.06,24.1
2266,34.3,2.9,55.4,31.75,0.26,1020.9,56.2,223.0,3,8,0,3.99,0.0,19,3,95,0,0.05,11.4
2267,34.77,2.8,64.4,42.48,0.22,998.2,62.2,244.5,9,8,0,3.94,0.0,2,1,95,0,0.11,20.2
2268,34.1,4.4,65.8,48.51,0.19,999.8,51.6,232.2,2,-2,0,4.13,0.0,3,3,90,0,0.04,25.1
2269,30.9,3.9,35.1,23.35,0.46,1000.0,160.0,430.8,21,25,0,3.58,0.0,17,1,65,2,0.49,4.5
2270,34.81,3.8,65.8,45.65,1.0,1020.1,67.3,212.9,93,96,0,4.16,5.4,8,1,93,0,0.02,26.1
2271,34.26,2.9,67.6,48.27,0.18,1017.1,70.2,242.2,8,3,0,4.1,0.0,22,0,99,0,0.1,24.9
2272,34.0,3.3,47.3,28.9,0.68,1004.3,117.7,191.3,40,40,0,3.61,5.3,15,3,82,1,0.39,9.7
2273,35.75,9.4,48.0,30.99,0.66,1021.1,101.8,331.8,3,12,0,3.7,0.0,23,3,82,1,0.4,11.5
2274,34.74,5.6,66.2,38.83,0.28,1005.0,45.9,227.2,10,7,0,4.16,0.0,0,0,92,0,0.11,17.4
2275,35.0,1.2,51.9,24.85,0.54,1019.2,133.7,342.9,53,55,1,3.61,1.6,9,2,83,1,0.31,5.9
2276,38.55,6.0,80.8,22.95,0.47,999.1,201.1,498.9,21,8,0,3.43,1.8,13,2,59,2,0.63,4.1
2277,29.44,-5.1,85.4,23.91,0.43,1005.7,182.6,524.8,30,39,0,3.39,0.0,17,0,59,2,0.51,4.9
2278,33.91,4.8,65.8,49.37,0.16,1006.8,50.6,236.5,3,6,0,3.98,0.0,0,3,96,0,0.04,25.7
2279,34.68,4.4,67.0,32.89,0.96,1000.8,51.7,211.6,67,69,0,4.1,4.5,14,3,92,0,0.09,13.9
2280,22.91,-12.0,91.6,15.37,0.21,1000.5,296.5,633.6,7,58,0,3.34,1.6,6,0,28,3,0.79,0.0
2281,34.62,5.2,58.5,46.16,0.28,1007.7,42.9,226.3,8,12,0,3.81,0.0,21,0,90,0,0.03,23.5
2282,34.38,3.5,64.7,40.8,0.22,1015.6,68.7,228.9,4,4,0,4.12,0.0,4,0,90,0,0.11,18.8
2283,34.12,4.5,59.8,37.0,1.0,1017.3,45.2,222.3,79,75,0,4.09,5.9,12,1,97,0,0.06,17.9
2284,41.46,20.5,26.2,17.42,0.21,1011.2,324.0,775.6,6,95,0,3.22,0.4,11,3,23,3,0.95,0.0
2285,32.09,-1.0,76.0,31.82,0.7,1016.1,115.1,375.9,5,17,0,3.69,0.0,0,3,79,1,0.25,12.3
2286,34.25,2.9,58.8,35.09,0.19,1015.1,42.9,243.6,5,9,1,3.96,0.0,1,0,93,0,0.03,14.0
2287,30.26,-4.8,37.2,24.67,0.4,999.4,197.3,531.6,2,0,1,3.55,0.0,0,3,62,2,0.57,5.6
2288,34.72,3.1,62.5,32.5,0.82,1000.8,37.2,225.9,56,56,0,4.09,5.3,15,0,88,0,0.08,13.2
2289,29.93,2.4,39.6,20.24,0.29,1003.4,160.0,459.6,3,2,1,3.4,0.0,19,2,50,2,0.48,1.7
2290,36.62,10.5,71.2,30.55,0.47,1006.7,109.0,298.9,1,-6,0,3.68,0.0,0,2,81,1,0.37,10.8
2291,37.31,-0.3,86.2,29.36,0.25,999.6,242.2,434.3,0,25,0,3.58,0.0,6,0,68,2,0.74,9.3
2292,34.88,6.7,61.1,42.36,1.0,1020.5,61.5,215.1,89,90,0,3.97,6.3,13,1,91,0,0.1,23.0
2293,34.09,4.2,55.6,47.85,0.21,1012.6,74.0,222.8,5,6,0,4.12,0.0,21,2,91,0,0.1,24.7
2294,34.24,5.9,67.9,42.73,1.0,1005.3,33.1,217.8,67,68,0,3.88,5.9,9,0,91,0,0.08,23.3
2295,34.86,4.6,48.4,28.47,0.48,1012.8,112.3,191.0,4,7,0,3.75,0.0,23,2,73,1,0.4,9.0
2296,37.84,9.6,78.5,28.13,0.42,1016.4,179.8,459.4,1,-4,0,3.53,0.0,18,3,63,2,0.51,8.6
2297,35.43,9.1,68.2,30.1,0.55,1001.8,85.4,187.4,54,68,0,3.66,5.1,10,0,82,1,0.36,10.5
2298,34.91,4.4,46.8,31.42,0.68,998.7,117.7,377.1,51,42,0,3.84,1.7,10,3,71,1,0.25,11.9
2299,34.5,3.1,63.2,32.29,0.24,1007.7,51.0,213.5,8,5,0,4.13,0.0,19,1,94,0,0.08,11.8
2300,34.71,4.8,66.4,38.32,0.66,999.1,54.5,230.1,40,35,0,4.1,7.2,16,1,90,0,0.07,18.1
2301,34.56,4.2,58.5,47.08,0.29,1016.9,44.5,242.5,8,11,0,3.86,0.0,23,1,98,0,0.04,24.4
2302,33.97,3.8,62.2,42.01,0.24,999.1,53.9,219.3,2,6,0,3.9,0.0,19,3,95,0,0.11,19.9
2303,34.38,3.6,65.3,32.98,1.0,1015.9,54.3,242.1,69,74,0,3.83,9.0,8,1,94,0,0.09,14.0
2304,35.09,3.4,62.9,44.09,0.88,1013.4,56.0,232.2,59,57,0,3.8,7.4,13,2,90,0,0.06,24.1
2305,33.98,3.5,64.6,51.84,0.61,1008.6,69.4,228.5,41,40,0,3.92,6.5,10,1,91,0,0.08,30.0
2306,34.03,4.0,67.6,35.94,0.24,1011.1,67.8,233.4,8,5,0,4.07,0.0,22,0,89,0,0.04,14.8
2307,32.19,2.7,50.5,36.75,0.59,1005.1,111.6,332.8,20,34,0,3.64,5.5,14,1,80,1,0.39,16.5
2308,34.66,5.1,61.3,32.75,0.98,1002.2,59.8,239.5,61,66,0,3.91,4.9,12,1,94,0,0.07,13.8
2309,27.9,-1.1,92.9,20.92,0.09,1010.9,276.6,703.2,1,70,1,3.06,1.4,5,0,29,3,0.97,2.2
2310,35.86,2.0,51.0,27.54,0.63,999.4,124.4,295.5,5,18,0,3.57,0.0,6,1,83,1,0.3,8.4
2311,34.18,4.7,62.2,50.37,1.0,1013.5,55.2,220.9,71,76,0,4.02,5.8,11,3,98,0,0.06,30.6
2312,32.71,3.3,76.6,27.99,0.66,1006.5,140.6,181.1,3,-10,0,3.8,0.0,1,0,73,1,0.2,8.8
2313,35.12,3.7,67.2,49.12,0.32,1013.6,41.2,211.9,9,12,0,4.08,0.0,21,2,92,0,0.06,26.2
2314,31.29,-6.6,85.3,29.31,0.3,1007.0,215.0,490.9,3,26,0,3.59,0.0,5,0,58,2,0.52,9.4
2315,34.43,4.8,63.2,47.9,0.63,1002.2,60.5,224.1,44,40,0,3.9,7.0,12,0,88,0,0.05,26.6
2316,29.24,-6.4,81.4,26.86,0.34,999.9,227.1,467.4,18,41,0,3.59,1.5,14,3,66,2,0.72,7.4
2317,34.32,5.6,62.4,45.87,1.0,1004.2,45.9,235.1,75,78,0,4.14,6.2,13,0,99,0,0.04,26.3
2318,31.16,-6.3,86.6,23.99,0.49,1001.2,251.7,526.8,0,-14,0,3.31,0.0,2,2,65,2,0.66,5.1
2319,33.42,5.0,47.0,33.51,0.59,1018.6,135.4,197.8,39,35,0,3.82,4.5,15,3,71,1,0.38,13.6
2320,34.69,5.1,64.9,47.32,1.0,1013.1,62.4,242.0,70,67,0,3.88,7.8,15,3,88,0,0.02,27.7
2321,34.64,6.1,60.7,42.74,0.23,1006.5,43.1,244.5,10,7,0,3.9,0.0,21,0,96,0,0.02,20.5
2322,27.52,1.7,27.6,17.29,0.15,1021.7,358.8,550.4,10,76,1,3.27,1.7,11,3,19,3,0.93,0.0
2323,42.98,9.6,89.6,17.6,0.05,1005.0,309.8,562.9,7,33,0,3.08,1.9,12,2,22,3,0.83,0.0
2324,34.9,6.2,66.9,34.6,1.0,1005.4,68.6,231.7,87,89,0,3.86,4.4,10,3,89,0,0.08,15.6
2325,23.92,-16.9,92.0,18.45,0.13,1015.3,353.0,684.2,12,89,0,3.13,0.1,4,0,23,3,0.79,0.2
2326,23.3,-13.0,89.4,14.91,0.11,999.0,308.3,701.1,12,55,1,3.34,1.0,20,3,20,3,0.89,0.0
2327,35.09,5.9,61.5,43.65,1.0,1004.7,59.9,215.7,81,79,0,3.87,6.6,16,1,96,0,0.02,24.2
2328,41.63,1.2,30.1,14.7,0.19,1008.7,349.1,641.9,2,32,1,3.11,1.4,3,1,27,3,0.84,0.0
2329,23.99,-9.6,95.7,14.5,0.16,1008.2,280.6,698.9,9,59,0,3.29,0.7,17,3,14,3,0.86,0.0
2330,34.68,4.0,56.9,40.97,0.15,1016.1,66.1,238.1,2,-1,0,4.09,0.0,3,3,96,0,0.05,18.7
2331,33.68,6.3,53.5,25.34,0.64,1011.4,99.8,181.6,46,37,0,3.58,3.5,14,0,76,1,0.42,6.4
2332,36.44,4.3,74.8,32.55,0.54,1003.0,136.6,185.4,4,10,1,3.76,0.0,20,1,78,1,0.29,12.6
2333,29.3,-8.2,86.1,26.09,0.45,1011.8,191.0,511.1,13,34,0,3.48,2.5,15,1,55,2,0.66,6.8
2334,34.17,3.7,57.6,39.83,0.23,1010.7,42.5,243.8,4,6,0,3.97,0.0,20,3,98,0,0.11,18.1
2335,34.74,5.3,66.6,50.63,0.12,1000.5,37.0,213.1,3,-2,0,3.97,0.0,0,3,95,0,0.12,26.5
2336,35.13,4.0,56.0,38.28,0.99,998.0,48.4,224.1,69,74,0,3.93,7.4,8,2,88,0,0.04,19.0
2337,33.64,6.9,71.0,34.44,0.69,999.4,109.1,205.4,3,-1,0,3.71,0.0,5,3,79,1,0.32,14.7
2338,34.66,3.9,65.3,43.46,0.16,1013.3,66.1,215.3,5,0,0,4.09,0.0,0,3,92,0,0.03,20.8
2339,38.17,15.1,43.1,22.04,0.47,1019.4,182.0,536.9,5,5,0,3.46,0.5,13,0,61,2,0.61,3.3
2340,33.89,2.5,62.5,40.54,1.0,1009.0,59.2,213.9,95,90,0,3.95,5.7,13,1,94,0,0.02,21.2
2341,33.97,2.3,63.5,43.39,1.0,1007.3,55.8,239.9,70,72,0,4.02,5.1,10,0,97,0,0.06,23.9
2342,34.39,3.0,55.9,30.4,0.28,1010.9,36.7,231.2,10,8,0,4.0,0.0,1,3,95,0,0.09,10.3
2343,34.1,6.1,59.5,45.1,1.0,1016.7,48.1,228.6,65,68,0,3.9,6.3,16,1,91,0,0.11,25.6
2344,34.25,3.4,61.3,47.87,0.12,1000.1,45.0,244.6,2,-2,0,4.16,0.0,1,3,90,0,0.05,24.3
2345,34.82,4.2,67.6,50.84,1.0,1008.8,42.5,228.7,74,71,0,4.16,7.0,10,3,89,0,0.1,31.0
2346,34.19,2.7,63.3,38.22,1.0,1017.9,59.9,237.4,82,78,0,3.98,6.5,13,2,89,0,0.1,19.0
2347,34.82,5.8,64.2,36.07,0.14,1016.5,47.2,230.3,2,-3,0,3.96,0.0,2,2,97,0,0.04,14.7
2348,34.65,6.0,57.9,49.51,0.35,1017.0,41.5,215.4,10,14,0,4.17,0.0,21,0,98,0,0.08,26.7
2349,34.5,4.8,67.9,31.6,1.0,1015.3,73.1,211.7,67,70,0,4.13,0.0,17,0,98,0,0.06,12.7
2350,34.45,2.6,57.0,49.55,0.18,1011.3,57.4,215.7,2,3,0,3.81,0.0,3,0,99,0,0.09,25.9
2351,34.71,3.2,61.3,33.89,0.96,1000.2,60.8,244.1,60,62,0,3.82,4.0,8,0,96,0,0.02,14.8
2352,34.01,5.3,59.0,44.2,0.93,1006.7,43.7,242.5,66,65,0,4.17,5.4,11,3,91,0,0.07,24.4
2353,33.99,4.8,66.2,39.75,0.21,1014.3,48.2,217.4,4,1,0,3.98,0.0,19,0,97,0,0.07,17.9
2354,34.72,4.8,59.7,41.84,0.82,1012.4,46.7,216.9,57,56,0,4.04,4.1,13,1,93,0,0.04,21.8
2355,30.49,3.4,38.3,24.71,0.25,1002.0,196.8,556.7,1,-6,0,3.48,0.0,3,2,59,2,0.55,5.5
2356,35.44,7.8,70.3,34.39,0.66,1003.3,130.4,300.5,42,52,0,3.61,3.2,10,1,85,1,0.34,14.6
2357,34.16,5.6,64.0,47.2,0.14,1007.1,64.7,235.2,2,1,0,3.82,0.0,0,0,96,0,0.1,23.8
2358,34.85,6.8,62.5,49.29,0.63,999.5,69.0,236.2,41,42,0,4.13,8.7,11,2,94,0,0.09,27.8
2359,28.57,-9.2,85.8,28.49,0.27,1003.2,168.3,477.2,19,22,0,3.56,2.7,11,1,45,2,0.6,8.6
2360,40.28,9.7,88.2,26.97,0.36,998.2,235.7,539.2,22,34,0,3.33,4.0,9,0,63,2,0.75,7.5
2361,34.06,4.3,67.2,44.4,0.21,1015.9,54.8,244.9,4,1,0,4.13,0.0,0,2,93,0,0.05,21.8
2362,33.87,2.5,48.0,24.17,0.71,1017.2,95.3,318.3,1,-10,0,3.77,0.0,6,3,78,1,0.39,5.4
2363,34.52,5.1,60.8,50.15,0.21,998.9,55.2,240.9,8,3,0,4.05,0.0,4,3,92,0,0.08,26.6
2364,34.01,5.0,56.8,30.32,1.0,1013.6,47.2,244.1,73,74,0,3.94,6.2,12,1,88,0,0.1,11.5
2365,34.64,5.9,63.5,43.78,0.22,1010.7,59.3,224.5,4,4,0,3.91,0.0,20,0,93,0,0.03,21.3
2366,36.53,4.9,51.8,36.38,0.45,998.6,118.7,283.1,0,-13,1,3.71,0.0,19,0,76,1,0.24,15.8
2367,34.27,3.5,62.3,34.61,1.0,1021.8,52.8,219.1,89,88,0,3.84,4.6,13,0,99,0,0.06,15.6
2368,37.78,10.5,41.4,22.33,0.47,1016.5,167.6,549.1,6,5,0,3.31,2.6,13,1,60,2,0.61,3.6
